Class Feature1 Feature2 Feature3 Feature4 Feature5 Feature6
51.894517 663.161158 63.549127 119.363113 618.483793 0.528803 1.269005
48.376597 174.091443 83.180736 236.959321 365.382190 0.532690 1.071017
3.300317 418.293165 84.861708 461.979478 641.791023 0.536593 1.298468
57.622635 430.826640 191.975157 363.366719 705.592335 0.540510 1.405304
43.888630 397.870108 94.394501 276.416381 2397.793736 0.544441 1.314271
26.898625 296.532649 92.763591 209.596460 436.277271 0.548385 1.360369
48.564772 448.454255 174.601156 138.536878 544.581029 0.552342 1.346422
9.678222 309.308642 164.879289 744.525742 2335.357806 0.556309 1.363142
42.767861 185.424277 265.560926 464.442618 320.808078 0.560287 1.274478
9.905029 183.117206 99.198975 806.408288 762.001768 0.564274 1.134358
28.316978 401.286219 129.581027 134.677399 868.133341 0.568270 1.147704
74.439097 2083.630863 1205.699533 2220.457664 30942.876820 0.572275 0.776880
65.623330 706.892637 280.869208 1057.689014 6745.220230 0.576286 0.956591
5.302594 217.465393 48.417597 82.789540 263.669602 0.580303 1.208261
9.334669 234.158334 31.937263 66.787624 398.597200 0.584326 1.212734
28.748011 338.960779 134.018546 103.955075 206.870386 0.588354 0.992167
42.703015 373.790639 361.460887 164.806417 713.561178 0.592385 1.149559
40.841907 198.495734 72.699573 344.066536 256.182112 0.596420 1.154733
25.957324 314.942604 330.510355 146.448877 1639.369938 0.600456 1.226979
5.157451 266.513544 1124.088762 541.050226 953.184452 0.604494 0.690316
77.098819 801.318933 154.438117 205.164074 2146.559615 0.608532 1.121197
9.185943 376.698996 375.223897 671.736317 2000.000439 0.612570 1.284290
8.540501 273.953933 490.446287 655.785789 1728.782350 0.616607 0.987886
20.591846 174.100809 59.690453 118.312679 646.671527 0.620642 1.178909
77.330276 398.028894 103.292488 271.792085 725.938428 0.624674 1.400030
42.488771 520.266302 210.808865 473.169134 1603.602219 0.628702 1.267236
55.029227 523.468059 161.934998 305.443764 1439.162930 0.632726 1.221127
22.122493 244.343194 168.097184 526.073111 682.296196 0.636745 1.205605
6.873264 157.662833 31.649785 97.213232 118.767933 0.640758 1.295350
41.750043 170.287277 70.788601 151.447019 315.963951 0.644764 1.480357
40.830778 127.520869 37.650797 40.198655 111.110536 0.648762 1.383958
29.034546 108.249727 73.057956 49.773887 256.101388 0.652752 1.348263
28.803749 205.278611 47.405636 150.119792 288.572577 0.656732 1.168225
29.056046 208.125894 52.088562 93.313718 367.317319 0.660703 1.431370
23.535835 190.783550 78.925316 357.035136 529.385533 0.664663 1.139736
25.343309 329.722970 355.072539 497.257825 1496.621529 0.668611 0.888741
47.727841 273.385006 133.535638 393.362769 889.970900 0.672547 1.271980
25.285351 155.977913 71.162190 73.977121 131.342952 0.676469 1.218745
13.788201 142.158530 180.275878 279.684955 621.040864 0.680378 0.987814
30.580687 323.845496 113.701694 130.492507 182.922162 0.684272 1.300812
39.581540 200.773534 72.825254 182.734361 882.773469 0.688150 1.272724
12.837532 231.043574 40.493789 29.578488 216.783939 0.692012 1.480941
20.125976 137.344603 25.761115 64.105149 161.951261 0.695858 1.356313
0.916820 148.620629 37.602593 68.819990 372.201812 0.699685 1.387903
31.796486 212.792133 46.777450 72.512039 228.958107 0.703494 1.473553
15.927067 149.288255 30.153836 63.975780 136.762269 0.707284 1.480592
37.292811 230.121041 293.200965 753.851911 2088.520203 0.711053 0.850844
9.756676 99.224278 144.898710 142.066711 169.842065 0.714802 1.199829
10.544425 176.101104 171.527676 385.385348 1113.233045 0.718530 1.057837
23.531891 99.074539 29.642127 70.041241 68.108984 0.722235 1.367190
34.172239 215.995147 29.048914 39.454632 326.510150 0.725917 1.350998
14.149642 282.986590 39.619834 57.506775 234.391695 0.729576 1.349166
5.661840 222.308830 93.496369 124.389902 227.526755 0.733210 1.155670
49.721640 252.178988 425.661601 291.871799 659.615200 0.736819 1.006441
6.206677 142.741660 631.736598 146.641054 919.469145 0.740403 1.104002
8.751261 226.042846 99.891944 119.043676 1020.277122 0.743960 1.042578
50.478253 82.799884 61.189928 324.576218 121.541707 0.747490 1.326727
21.306414 298.850163 121.606203 85.857239 785.735853 0.750991 1.309265
61.236260 366.842944 40.684801 61.889151 130.168042 0.754465 1.311868
40.850522 396.781068 77.201786 162.976143 449.779019 0.757909 1.509994
11.018135 165.633382 22.096966 432.606900 2005.849368 0.761323 0.915051
26.224444 145.701389 58.687731 140.712765 333.186922 0.764707 1.331873
9.878324 133.588114 146.358062 106.727525 485.169600 0.768059 1.261778
8.483852 178.559547 136.036616 216.741773 488.119865 0.771380 1.166329
25.080281 177.650023 43.765806 123.105878 563.325422 0.774668 1.274211
15.440306 203.497476 32.935034 138.453148 254.743201 0.777922 1.383618
1.797888 199.152627 73.801929 76.773303 858.074171 0.781143 1.231351
13.494837 94.073347 50.960290 165.502322 219.322641 0.784330 1.341726
19.132267 225.352956 56.855366 69.787312 35.795230 0.787482 1.433034
9.891695 147.448436 57.070009 42.425530 166.507066 0.790598 1.422272
40.681092 290.809557 35.949654 103.694570 179.361341 0.793677 1.459159
15.153524 162.041618 421.398228 474.734146 584.194052 0.796720 1.084748
15.213533 178.896172 118.979103 328.267748 1015.345300 0.799726 0.877075
27.052113 187.396124 99.911327 272.558415 165.679874 0.802693 1.181036
19.597369 185.221866 167.899416 735.549495 1078.340618 0.805622 1.091909
24.709477 220.123535 327.382617 368.620221 148.059908 0.808511 1.263224
11.636304 194.834468 52.035992 415.799982 411.964618 0.811361 1.235855
7.339225 191.979474 53.046209 123.965039 517.229752 0.814171 1.394034
34.224116 143.623115 168.639961 833.824337 2649.155179 0.816939 0.966085
8.175816 110.914854 190.221965 388.261681 373.229691 0.819667 1.013734
11.171869 180.069689 164.629797 80.089042 675.056006 0.822352 1.333943
6.500379 88.229746 57.664049 115.780047 414.208289 0.824995 1.338569
28.869693 192.688195 41.177644 65.686397 794.585805 0.827595 1.525957
12.004048 115.869969 73.840208 50.653120 334.783680 0.830152 1.546735
18.199255 196.248414 116.410441 113.931431 598.830285 0.832664 1.390846
15.193244 109.077802 71.318292 97.772258 648.114799 0.835133 1.367819
42.766646 168.373392 33.736394 100.664320 1186.147861 0.837556 1.167100
23.343573 113.745633 87.599889 207.264197 2033.858635 0.839934 0.996583
20.526767 134.347726 58.203558 62.846415 145.580720 0.842266 1.504491
5.054271 146.236813 162.309085 265.279481 142.257710 0.873789 0.900430
2.973541 118.824729 274.209800 330.255403 1707.411975 0.877018 0.730340
7.035375 321.010487 897.391866 249.649602 2950.598991 0.871171 0.778336
9.488950 164.960892 508.141886 290.602961 816.967829 0.862771 0.956440
10.427759 103.780359 49.808134 183.175184 543.004293 0.876399 1.181769
21.172593 107.731407 41.245078 80.302658 120.291432 0.845695 1.346039
13.202479 108.481066 16.747305 30.154798 242.334774 0.838713 1.324958
8.610370 76.535331 40.389356 110.765631 137.905660 0.841549 1.255927
0.286707 55.400319 12.851058 89.808878 44.597238 0.848612 1.318758
14.199199 164.972625 75.132330 73.940717 234.572222 0.858500 1.426331
14.246839 75.902969 62.312559 199.208616 293.874305 0.862020 1.188461
23.647193 165.192863 72.435789 182.804204 628.474320 0.860084 0.879012
13.162256 139.737744 750.524462 501.122186 2909.058558 0.851798 0.700598
2.033636 151.584692 1034.796215 851.757923 3205.881421 0.851842 0.538263
10.096112 105.590319 162.368533 306.768324 1073.135779 0.841508 0.768571
1.158453 48.872986 27.354148 168.793151 476.696306 0.836781 1.076211
16.140916 78.849561 46.435028 41.490422 251.625198 0.833046 1.168366
13.035303 72.068602 18.786976 88.464088 191.240367 0.832320 1.068738
2.776083 113.884205 43.971304 237.254102 445.375559 0.819505 0.887250
3.884178 81.533462 85.124905 502.335621 1159.546037 0.816870 0.929748
3.994440 98.111227 10.336741 233.277808 564.558689 0.822220 0.706330
15.848933 57.931226 130.299450 620.620777 579.009868 0.818733 0.845914
29.051296 453.667359 77.757308 688.548414 1212.864207 0.823033 0.946123
78.066326 943.160319 74.154814 183.103050 58.100299 0.829026 1.599605
44.140105 346.821438 201.054400 175.018265 2035.389107 0.834013 1.338544
13.301477 106.892311 30.340795 119.385633 4139.979186 0.834884 1.085017
54.863325 316.688912 37.753275 123.155820 221.456460 0.846622 1.650372
25.063404 307.806616 115.614544 232.176598 861.900023 0.869635 1.415704
26.028151 192.254228 130.008392 64.610827 343.329316 0.871155 1.351952
1.950156 86.619515 74.293104 89.829929 495.949965 0.875301 1.166525
9.739188 132.388512 58.414413 125.297600 835.768170 0.871450 0.952106
21.820595 264.717627 51.379967 110.252510 94.416438 0.867438 1.362451
5.383597 79.715277 42.895716 180.025835 249.951213 0.881916 1.245586
34.897405 205.247458 401.370005 456.026022 1647.424491 0.880069 0.969925
2.655353 41.665895 31.221884 94.167187 366.477730 0.868715 0.988588
24.230638 118.056079 49.535968 58.145999 475.461918 0.872433 1.373063
5.821226 56.066776 76.683992 124.259215 230.566708 0.894871 1.149024
21.775231 102.049661 19.130968 95.017799 235.842676 0.905604 1.036797
6.524665 23.234045 28.412957 20.600936 268.975458 0.913773 1.033793
0.825821 21.275484 28.760084 116.172931 402.620326 0.904198 1.021296
6.728076 103.143859 41.475914 106.679764 1569.060257 0.899819 0.960244
4.440897 134.193086 46.173887 350.665460 609.999333 0.893846 0.766692
26.707491 149.091339 718.420535 655.595281 2310.627029 0.899844 0.808805
14.976537 106.561159 63.734056 203.324243 538.424639 0.902925 1.288366
16.798458 68.776596 45.074555 416.853578 806.933619 0.901833 1.156508
5.088992 112.989004 162.735445 445.073676 2692.019004 0.897618 0.897340
14.987303 263.930682 789.312655 598.982294 4581.326943 0.904441 0.704852
1.784628 54.255622 352.508670 1148.455091 2491.544249 0.895475 0.737509
26.909194 244.240985 31.810123 184.136426 991.681003 0.898315 1.321848
12.113116 213.722442 105.563361 528.643309 465.270052 0.897195 1.384061
9.367614 216.996698 48.855794 432.715098 961.433597 0.897852 1.185676
17.978678 269.662525 73.196891 245.411323 1052.995617 0.911567 1.314551
9.607488 228.985838 73.211203 151.396206 202.424160 0.904504 1.426025
32.789778 253.665704 46.582460 31.174736 492.776703 0.906089 1.474882
20.792431 236.311610 110.140111 142.181647 794.469904 0.907896 1.401118
42.289723 363.773288 48.629698 61.516391 557.082742 0.908695 1.362408
19.704692 140.059154 106.269214 72.262464 221.022742 0.907553 1.361872
33.769063 86.545841 61.428673 262.431891 247.791261 0.915125 1.210926
38.092342 221.407442 131.848035 116.364492 1126.651127 0.934553 1.314028
3.730950 211.192472 65.283904 68.640844 209.139628 0.922250 1.466010
20.701068 305.549689 175.250079 232.875796 582.750736 0.920440 1.254560
20.917266 265.240330 84.499525 206.553437 341.476788 0.910164 1.358292
19.093697 217.499572 59.493395 31.908503 474.168125 0.912886 1.247958
15.348948 179.302221 125.187841 132.028084 633.302041 0.913305 0.910849
38.504638 461.752969 119.884943 333.889219 1057.763848 0.908621 1.071351
9.513539 136.307147 131.493929 344.240525 1068.356908 0.902175 0.755259
1.491423 95.429122 151.934446 529.840784 1180.250709 0.890428 0.573846
4.763483 78.473160 129.133260 258.384948 506.037891 0.889443 0.745382
21.459600 166.487175 58.364745 114.782900 387.631611 0.882384 1.005670
16.769759 100.561323 30.975703 65.455399 163.282278 0.878144 1.435808
7.457763 51.392038 27.603069 144.611276 406.793342 0.875212 1.389174
3.495505 63.335068 28.680584 58.779223 470.938783 0.867740 1.282173
12.760162 49.539103 43.974955 75.738870 157.335037 0.873547 1.138784
2.151914 52.258028 44.638093 92.099730 261.575412 0.874684 1.049528
0.400954 54.467664 430.716952 198.559092 866.440820 0.870252 0.578652
3.050011 46.231118 85.592071 404.705975 230.371368 0.863910 0.643670
7.758629 63.487207 112.605388 191.201925 274.520889 0.864514 0.825857
8.810170 57.622380 47.222222 151.895787 377.874789 0.867782 0.968086
2.334800 64.457274 20.779636 133.224189 316.255111 0.860323 1.153180
7.416836 56.653748 57.198348 176.756338 178.209557 0.864802 0.962928
36.792326 136.550263 95.996512 662.957670 1047.982374 0.878308 0.812756
25.334391 159.283567 65.430460 112.182538 809.553738 0.880295 1.186170
10.226975 103.597550 91.052549 42.730996 608.813771 0.851074 1.260307
16.957392 181.953512 53.887002 87.585554 688.255287 0.832793 1.139499
9.325037 195.283498 44.587136 51.445421 592.683270 0.840319 1.365082
57.582032 184.249281 40.057887 43.350959 657.048171 0.834817 1.122822
11.938205 169.362871 27.791570 127.965680 465.123826 0.842915 1.269813
2.967845 193.144072 153.945478 614.449080 155.329546 0.840622 1.213911
21.762819 180.629809 75.180689 46.867184 377.540862 0.839596 1.428316
19.717039 216.447204 59.696269 83.268401 276.908084 0.833065 1.175740
36.365045 255.470699 202.543252 477.522118 3597.455418 0.809283 0.807245
32.846963 259.223703 290.835547 358.108601 1233.007365 0.788621 0.822194
45.933462 228.029495 35.582674 172.608791 372.788895 0.780091 1.102548
9.957584 113.060095 58.580665 36.214005 93.002945 0.775984 1.411359
24.566471 162.242293 19.992963 43.530378 525.519701 0.779762 1.455440
172.810254 706.407031 308.428518 130.987667 1506.333361 0.774782 1.431925
13.304003 250.478202 720.607072 1005.030006 1845.047143 0.775437 0.848469
26.479490 160.857264 384.085234 241.100722 960.163097 0.774566 1.039805
9.061791 184.904307 216.594923 679.337634 684.094745 0.778923 0.841807
266.121107 1186.007096 180.994976 159.424328 604.820005 0.768976 1.615491
15.235670 1044.471052 120.819648 192.859849 634.418461 0.768014 1.761364
174.646256 839.229870 129.761274 87.749791 75.422769 0.772007 1.904748
69.042182 346.518391 114.118964 150.378871 335.418041 0.761136 1.374423
66.124481 1018.450975 131.371246 86.839131 272.869881 0.768880 1.600432
1.179419 122.157228 68.607529 375.114809 821.789909 0.771594 0.813201
16.642125 131.189947 141.195583 639.849513 1016.878570 0.758805 0.974157
5.528985 136.832245 93.038575 126.169259 241.263230 0.768382 1.148431
21.180848 73.796605 32.781931 16.941351 243.777839 0.770181 1.311099
11.980817 119.956591 20.501731 28.570243 265.764721 0.760041 1.285549
9.136523 298.087949 33.584371 155.785223 251.564244 0.761035 1.273767
3.830757 249.051208 135.286710 137.158474 584.061118 0.764593 1.440019
5.620512 159.724503 96.132480 245.371231 1538.506182 0.757892 1.079459
23.069528 220.924879 591.149767 350.505194 790.053565 0.735450 1.096755
3.305253 210.566473 288.918674 696.192719 921.629717 0.720939 0.869986
115.464536 396.958943 66.444169 563.350466 658.729847 0.711013 1.078914
7.746238 118.489615 57.877619 79.609030 260.851169 0.715552 1.350528
17.236573 228.798919 99.540628 95.039570 331.753574 0.719611 1.221123
3.288852 127.559467 23.221743 44.485563 155.772067 0.713945 1.399494
16.629772 250.235396 152.422678 204.808379 477.249109 0.718271 1.150623
19.260400 112.969289 85.234731 109.812833 732.250397 0.724637 1.160117
2.475796 302.904187 289.731771 526.136399 1924.685862 0.725369 1.038016
35.944958 362.393443 336.448696 774.237369 2882.014778 0.717212 1.103427
8.069249 226.973935 821.025038 295.729544 1948.143009 0.721020 1.063803
56.437296 165.004805 215.147646 469.138097 1290.388323 0.729092 1.135081
85.981199 1190.952261 268.375385 497.646718 1098.062194 0.718980 1.323628
31.106663 138.870712 65.398519 221.079777 442.348782 0.697598 1.226238
12.607555 109.732708 60.939984 80.472036 584.716300 0.699460 1.273092
42.238705 122.505650 32.031048 173.715529 346.615084 0.682852 1.350559
17.233420 134.162353 31.961691 69.125344 434.581670 0.681757 1.243716
39.496908 160.993153 18.929348 47.244494 396.387688 0.680513 1.465388
33.061108 117.982949 11.777135 41.327875 405.662215 0.690035 1.361418
15.986826 178.674089 27.447675 58.483741 49.396067 0.689643 1.450899
22.535096 210.005563 40.442913 377.873542 901.710556 0.707691 1.163956
41.155028 169.151481 72.775379 168.490954 437.468331 0.710284 1.652592
29.610399 209.223774 30.431029 140.990203 212.360224 0.720268 1.432077
18.620923 230.242987 137.048318 20.651456 743.748025 0.722177 1.480921
14.086681 123.846567 71.833248 154.231233 190.913903 0.727094 1.568733
14.882451 156.182322 40.990177 55.817030 735.084591 0.738951 1.476463
7.821975 161.504014 49.631550 131.672644 606.494567 0.741504 1.375196
23.301689 99.562474 144.538451 339.105895 720.657808 0.744984 0.936217
9.839475 205.596874 39.576059 281.915407 518.792700 0.741963 1.218927
12.914946 267.022541 264.349846 943.550606 1351.518791 0.742652 0.944568
26.825755 185.503066 786.916302 287.546854 2485.479407 0.743378 0.802786
22.698162 104.647156 165.764724 376.808760 801.004465 0.755987 1.003807
22.590933 171.910146 37.363922 231.046722 1183.195764 0.765390 1.213278
43.559161 172.519355 114.148222 288.251717 217.185174 0.758810 1.353460
6.336092 152.328497 62.218926 68.924638 263.155678 0.761226 1.396940
12.522502 206.856388 139.795345 128.976656 1121.441503 0.756257 1.085861
25.977720 117.523674 60.300119 88.921668 229.164044 0.758743 1.208458
20.691019 173.661019 35.071197 37.374737 174.731217 0.763664 1.385985
5.185946 195.451235 20.153342 98.926088 344.509020 0.796078 1.495808
26.819168 379.553921 57.645979 83.538396 435.536144 0.792787 1.405831
11.281138 260.393563 54.064809 78.769379 915.869755 0.814177 1.389527
13.668840 269.208831 619.051307 134.185651 2873.463941 0.813355 1.071163
58.623838 243.818552 190.446610 206.529333 738.105265 0.809547 1.183673
36.371884 274.541580 311.329519 353.126374 1515.337039 0.821136 1.186250
86.462711 206.574774 116.964923 74.353721 149.629029 0.826203 1.342909
4.567361 191.263081 25.224340 167.076819 510.556547 0.827772 1.287336
14.733491 129.183921 74.985455 189.602664 293.363302 0.819456 1.195276
17.766480 132.999585 118.073635 50.007188 271.337077 0.825265 1.317269
14.928399 207.880194 163.793608 520.188333 815.845616 0.778194 0.987356
8.584025 209.518700 92.037747 36.077757 564.417025 0.803072 1.112542
61.528519 196.359208 43.823755 423.364893 1489.097606 0.803670 1.217862
21.356568 309.146277 41.983135 265.676859 886.469121 0.805723 1.128286
187.592406 1227.350481 480.830367 548.167066 3251.089076 0.815818 0.903253
10.468460 173.468733 377.953752 344.754405 299.883114 0.810632 1.089612
9.689026 123.845813 191.720913 1066.434417 658.808155 0.810181 0.751199
10.216299 63.292109 368.874605 1267.960132 966.941388 0.796850 0.800308
22.345923 123.746628 54.155623 836.737538 830.174986 0.792841 0.882619
36.863646 309.505851 156.242010 603.334777 1039.687929 0.780204 1.088644
17.121874 89.364651 62.816152 54.849286 375.790103 0.770878 1.377475
68.577528 444.071471 51.771383 137.473463 631.840022 0.769772 1.246953
10.402654 340.324944 125.388951 110.011660 735.972145 0.765158 1.325632
9.652635 237.796817 208.599639 476.115666 1084.713697 0.744435 0.948612
14.578691 164.257214 203.400357 1174.009675 2758.733557 0.732883 0.784791
16.937671 486.305952 373.937883 831.539648 1090.747000 0.742210 1.135764
45.334278 254.139034 361.470940 234.661608 1318.318525 0.740631 1.117504
7.344328 167.958078 221.476773 210.592701 325.588420 0.739757 1.002416
21.604465 282.354954 98.810921 994.088429 1497.908372 0.730796 1.132587
28.467934 425.902703 422.098916 368.423582 250.899616 0.736395 1.455215
71.983027 756.817215 235.341300 326.167395 6122.664133 0.730353 0.640601
7.649796 141.174467 46.276819 46.952234 172.763067 0.726235 1.163843
10.399411 113.010209 40.801112 122.251120 277.656650 0.732737 1.169802
15.151950 167.136801 40.099844 199.460193 615.898180 0.738668 1.371012
5.593936 144.838149 128.577114 57.976709 256.408797 0.739792 1.454972
29.016517 672.534001 234.661597 1044.129394 31416.078090 0.737868 0.744436
31.461069 303.773067 106.989345 87.211983 1112.262466 0.722980 0.650278
4.241140 782.271234 466.478363 590.433404 1015.983670 0.719676 1.242184
45.885653 1015.507037 454.674461 312.073671 406.303283 0.717837 1.582515
69.734789 560.110957 142.618547 515.883939 575.675076 0.702292 1.256273
22.789255 376.101241 173.423795 427.706153 2362.802517 0.710077 1.242477
11.601008 422.252044 319.399977 636.966309 3164.989254 0.717587 1.084538
6.050844 108.103637 263.380157 653.300271 562.799922 0.721706 1.007078
69.684156 721.970516 271.425244 252.488019 2806.665864 0.721058 1.301782
3.976597 205.170383 57.148605 131.006019 131.574567 0.713134 1.399956
13.699191 798.330354 254.958179 271.012129 546.644276 0.715112 1.367870
1.426281 157.329876 61.857866 195.692171 354.996368 0.718747 1.400403
7.218438 211.884863 58.085349 537.062274 514.471399 0.718531 1.150741
21.620521 215.441272 42.162142 252.799154 715.925681 0.722210 1.257303
16.453324 190.618390 256.019528 568.018191 649.714507 0.714363 1.073149
86.422480 895.163388 424.234538 583.417245 2357.500589 0.711402 1.210200
8.280580 147.530280 85.386052 136.369072 256.601959 0.722299 1.386694
25.773875 129.267721 71.786825 149.191213 376.282124 0.710978 1.340368
24.422357 397.633419 96.662869 236.874487 493.467272 0.712918 1.314796
16.278281 186.332344 75.432792 381.006368 730.648737 0.711840 1.138211
10.010223 264.569330 64.262694 178.004783 653.214834 0.709524 1.252027
4.044692 345.295479 64.957526 467.754989 663.459079 0.699409 0.995860
25.710487 255.186664 199.915315 1150.399294 1078.867682 0.688433 0.983439
7.214323 189.648463 183.370411 192.639524 1736.293673 0.679673 0.982519
19.294018 254.308744 160.861376 334.653463 1755.240503 0.678473 1.095358
4.628612 199.367506 118.201087 520.975148 445.729913 0.667450 1.215275
35.550361 159.103710 62.131458 395.079552 140.550795 0.670092 1.402226
8.140990 155.362761 49.183340 27.209205 331.752272 0.660485 1.242931
27.782273 204.657761 41.336639 192.491066 451.636053 0.674865 1.341816
16.874880 226.935276 37.099822 168.443341 208.315281 0.663683 1.462579
33.274820 201.326725 139.218209 89.794291 1429.519313 0.671114 1.113446
53.011570 161.854987 138.535462 773.080507 514.598948 0.688042 0.950023
3.690284 167.095509 97.658733 262.240776 309.679122 0.688688 1.323220
18.911922 129.125829 36.409341 251.751637 304.639964 0.694744 1.160951
4.268307 106.227790 179.699508 730.353620 2537.709366 0.703229 0.965288
28.828684 107.337494 60.835694 225.983346 466.887070 0.703870 1.324275
17.056306 158.922400 83.099565 46.094545 254.007832 0.705333 1.260368
51.952942 83.706810 39.446710 93.146797 636.961257 0.714153 1.283256
4.616649 454.244665 49.622954 200.286298 1115.319605 0.720413 1.489508
51.628336 945.520104 180.926403 99.594132 450.680811 0.725501 1.658522
126.814249 482.057971 140.024084 288.244260 342.343751 0.728391 1.486228
12.775549 171.922865 397.806819 1088.421383 920.931586 0.732217 0.825225
5.166330 90.656500 532.957200 253.522445 1924.661136 0.735191 0.734683
121.163190 493.609305 754.436132 275.202507 1047.983265 0.723392 1.078791
15.068890 120.323483 231.040566 406.134953 1035.859827 0.723709 0.729383
6.488355 115.059796 166.886814 253.117682 452.058539 0.718928 0.837047
15.193456 261.146683 277.998487 435.117333 2750.294392 0.734500 1.089570
5.433027 122.026545 148.363797 281.528303 1011.162688 0.729995 0.986269
31.778518 340.168771 141.403121 483.370507 1196.284061 0.727368 1.356303
4.472883 296.884395 202.164459 705.710674 520.158261 0.733801 1.313089
7.867672 179.643007 139.422005 665.641005 842.830268 0.727251 1.095946
28.796764 618.399300 146.963655 371.082740 650.961710 0.729771 1.533114
16.095401 148.091154 48.406789 63.900168 345.456326 0.721410 1.268093
5.980995 155.741799 122.787561 62.733327 165.696077 0.722420 1.528724
6.539381 196.340721 40.283149 118.244414 109.420070 0.729090 1.464057
21.222593 238.980282 54.858018 113.986153 515.492014 0.731828 1.310353
34.360409 245.115084 39.534917 137.071885 466.798579 0.738187 1.487479
18.455818 302.024473 106.832429 381.095724 846.564980 0.757800 1.266417
32.188386 382.781011 675.537890 522.098347 1269.239872 0.743905 1.195869
0.771727 183.133228 298.358937 126.376838 1611.046245 0.741835 0.998476
149.131996 369.661541 134.907287 139.108299 238.013034 0.738750 1.418029
21.846602 278.009270 354.361938 590.460944 1680.026103 0.725862 0.924613
3.669949 99.236737 176.502420 696.356014 392.359543 0.725950 0.923501
12.333880 115.585038 75.277032 454.805422 370.239756 0.726137 0.970564
29.818937 162.524846 48.468625 104.740067 71.954244 0.732129 1.263350
19.818037 121.921510 52.707582 77.359424 581.892992 0.731290 1.117104
41.629529 193.384485 92.712277 161.645443 251.799561 0.719702 1.246045
18.263310 318.488684 216.819149 611.325584 207.515217 0.710350 1.288121
18.888995 187.379878 51.570349 175.043760 360.793091 0.709471 1.350795
15.885755 421.358349 34.777219 49.358453 702.341297 0.696496 1.298151
77.442874 296.828346 66.609916 145.394422 440.845215 0.695446 1.496726
46.385670 232.666179 39.327684 52.143772 86.071218 0.680884 1.510302
13.662278 112.855912 354.225280 381.148354 412.036035 0.671882 1.224245
11.893829 316.919418 115.424666 584.520319 449.183355 0.653973 1.206575
30.148858 194.356230 148.686884 187.564034 583.600011 0.651257 1.372116
15.892131 228.438460 28.143035 219.925735 1556.164288 0.645500 1.353614
16.522433 188.006775 450.573256 392.937937 1521.230982 0.627149 1.203079
34.022662 601.505217 218.186505 190.372818 377.845814 0.619467 1.378235
7.162201 129.349177 86.445450 189.268304 1244.074521 0.631565 1.343514
156.555016 653.696562 288.606289 240.622353 2142.570357 0.610763 1.308162
25.748351 256.306211 226.690657 492.989450 1659.484952 0.609588 1.131834
11.588289 502.527243 81.158853 621.210587 5744.987537 0.621228 1.096754
31.281987 740.948359 178.021873 140.971117 449.973554 0.628938 1.534673
44.864327 93.621355 29.870498 57.411757 197.595332 0.632824 1.436841
43.988677 341.973852 83.742058 122.872716 157.440965 0.642764 1.493730
20.803251 179.924093 135.087536 672.158925 736.098815 0.643279 0.905514
2.574707 174.122997 174.949618 370.813468 2685.631469 0.638400 0.966344
14.440248 102.474191 64.913873 265.850909 439.872521 0.652804 0.939844
29.370728 79.743976 186.703278 96.538552 549.015149 0.649235 1.179339
20.507164 147.344075 41.546256 125.127656 499.979217 0.652778 1.454594
4.745184 160.909840 62.574230 49.549134 269.140639 0.640315 1.221901
16.088176 180.392074 189.809253 321.366181 803.106990 0.628545 1.064040
4.799490 256.142704 68.737793 181.371868 116.796321 0.628563 1.271545
23.628264 113.574320 77.018474 214.500976 623.893096 0.617469 1.094732
44.257467 278.341172 145.338518 214.571957 469.397045 0.600169 1.294845
23.981146 141.450453 32.182633 71.509147 473.214475 0.604683 1.292392
55.932282 197.669018 54.471137 202.875040 203.964417 0.605231 1.401186
39.517138 222.738170 87.648316 391.395623 893.555338 0.597432 1.366421
17.304542 187.424333 234.620980 212.660761 293.322519 0.593623 1.180015
17.853674 179.964820 227.342894 782.664170 251.202220 0.583420 1.106549
31.836092 203.275930 31.211029 75.796904 1512.130616 0.570017 1.110251
9.985807 236.343372 127.921473 669.687518 347.406543 0.558296 1.203223
16.125699 119.066535 130.594370 162.782188 274.367119 0.551533 1.346943
21.034709 147.570553 70.618338 25.553680 191.993466 0.557313 1.485345
45.959246 137.542936 118.634474 466.592190 672.514235 0.553600 1.017778
16.160996 150.154201 325.414050 321.192158 1644.980927 0.547847 0.900609
8.309860 190.520309 199.800643 722.962867 1082.527989 0.538789 0.920911
13.531535 191.100123 111.884394 259.478328 248.534170 0.540692 1.205461
23.405301 240.036626 420.294750 215.220147 358.940840 0.543028 1.153930
32.633000 284.049252 102.598860 100.513986 418.930074 0.536030 1.344069
12.329313 215.745304 172.501418 36.476627 336.810640 0.537996 1.410595
28.183115 235.018546 174.757273 292.390411 797.713490 0.532904 1.269078
65.469130 189.248570 148.543078 156.855665 379.483188 0.533343 1.404728
11.349829 210.083905 94.351931 212.213954 470.852516 0.523904 1.189205
5.490965 364.942203 103.745781 472.644517 680.397389 0.521588 1.260523
25.798118 376.564362 54.461637 82.115783 209.806285 0.509350 1.552621
72.540682 696.317260 116.755135 91.966927 507.188653 0.508120 1.450039
35.062891 349.008742 37.740833 107.232656 116.743752 0.514329 1.552509
22.844363 541.979815 44.522799 68.411889 234.008795 0.520558 1.488465
18.778036 351.231073 809.160696 386.090220 2056.742563 0.498526 1.158543
33.741706 221.704332 120.921363 171.895063 614.120151 0.488250 1.238196
