Feature1 Feature2 Feature3 Feature4 Feature5 Feature6 Class
4.085874 112.372050 36.427011 188.401495 822.537762 0.440519 0.697192
9.493749 166.456480 127.793134 395.917697 1492.053669 0.442858 0.988432
9.843286 121.604998 45.191301 132.591391 1639.699246 0.447226 0.993054
6.408527 193.874744 178.093694 69.879183 779.689228 0.444975 0.879837
11.603925 151.583455 94.562785 297.387524 1460.925927 0.452970 0.778353
7.881240 115.477014 50.181384 149.419022 1146.764259 0.452990 0.544414
2.026856 45.540583 39.178676 166.397663 1044.164831 0.437490 0.560784
0.590028 39.681405 78.864061 320.446638 506.717392 0.443914 0.520149
4.314039 25.749324 65.149845 397.344644 1124.235492 0.412786 0.519094
2.131433 27.090504 15.226187 242.045998 1001.744374 0.407735 0.510426
3.817390 56.748224 58.839264 333.960253 339.157658 0.411968 0.566036
0.987445 27.389935 27.286814 176.990207 479.984702 0.421931 0.626881
1.242590 30.151006 15.470019 232.198528 484.150634 0.428486 0.662810
6.395295 103.118679 55.412990 389.579859 358.023939 0.432708 0.563863
0.909637 45.089075 38.270003 335.629502 596.935069 0.442103 0.562620
0.943525 55.667793 29.311120 52.204903 549.498697 0.449065 0.606909
0.997944 32.098197 20.857528 66.788681 874.435664 0.440838 0.510887
1.262492 35.420897 45.897041 618.774721 1324.661029 0.445127 0.725754
9.801226 205.535391 61.721813 135.610114 1875.561464 0.444199 0.789663
13.320828 87.376838 134.207973 313.145535 2426.539420 0.427668 0.740080
24.339606 212.062433 71.673467 151.787673 1952.943667 0.427325 0.835485
6.092441 44.893155 62.986120 107.244897 930.656727 0.430415 0.449465
7.671590 327.667259 137.704794 339.451157 1921.266033 0.436386 0.510043
2.499794 44.199581 21.007788 324.078791 313.407748 0.423223 0.467923
3.239831 46.756383 83.728924 206.426870 626.664976 0.440108 0.548349
1.358824 34.941900 116.437265 309.108900 905.888192 0.437638 0.482337
11.650975 58.117205 94.550341 177.862503 554.111558 0.438589 0.636857
3.961225 34.588346 60.998892 190.595658 1153.494594 0.438597 0.415710
3.576252 61.451438 14.403197 96.935861 174.098887 0.436048 0.595716
2.947489 44.319104 41.388213 597.573470 1364.242461 0.435931 0.513781
4.454349 28.882266 15.657599 470.677044 2016.509351 0.439178 0.421051
0.781154 33.281741 47.459945 233.638388 316.778568 0.442193 0.445344
1.931001 23.850004 66.067626 78.178610 646.170778 0.411543 0.584914
3.990216 38.998749 31.148605 142.994512 1378.153260 0.396451 0.392490
4.129727 23.475952 41.777575 135.681681 492.719482 0.407644 0.611788
0.429842 57.839054 54.004818 151.211397 453.896383 0.420088 0.488449
6.869356 70.105362 76.372345 112.598737 1654.267643 0.418459 0.359338
8.612196 464.105513 1218.602804 1895.739328 5343.557022 0.413962 0.462651
12.601096 121.399767 30.079641 233.962844 1119.461416 0.402858 0.796444
0.030980 31.048753 64.599444 272.116267 1676.647312 0.403429 0.543074
0.706336 22.760257 32.292819 116.281290 263.519355 0.391232 0.520178
8.209955 150.484150 53.918818 107.776166 1214.565300 0.400778 0.838214
9.238660 179.463825 57.582850 349.555597 2660.621505 0.399631 0.920721
29.930779 132.884384 35.578511 90.391841 1690.354035 0.399589 0.822961
0.906288 55.523948 61.390078 68.542428 96.955267 0.396392 0.669837
0.772710 77.839045 79.316779 286.417838 2851.802389 0.399289 0.523439
2.160957 39.577833 54.767867 69.578617 367.558925 0.397272 0.525182
5.837695 81.384120 167.297463 83.716437 3382.907016 0.402835 0.542494
0.215725 43.317381 84.728674 19.665096 3694.475251 0.403403 0.517878
1.196029 56.785841 29.453845 53.662417 674.511803 0.403452 0.421499
1.227771 47.150710 45.932149 113.417202 513.272608 0.402008 0.542667
2.465819 21.463795 69.957180 147.700224 502.970935 0.366375 0.474824
27.025772 225.621858 153.553947 186.939566 885.376472 0.360108 0.588368
9.823888 120.257874 109.079662 165.939591 2803.407643 0.354501 0.759918
1.844861 100.851661 95.114473 117.517301 560.483351 0.355000 0.758900
7.496735 117.996918 136.067262 195.683546 492.616201 0.349488 0.613461
10.102578 207.373981 163.320692 421.943611 1815.909365 0.343867 0.643657
4.533092 162.091253 76.444545 110.798043 293.893026 0.346114 0.925221
12.791701 106.063644 92.103511 199.692421 2224.624362 0.346007 0.775338
3.375870 146.277479 69.972884 351.315208 4451.374565 0.331888 0.713658
11.294238 156.656323 61.090932 84.587594 1341.912091 0.329962 0.894619
5.577897 141.979513 122.254604 461.673491 2554.506663 0.325554 0.830412
1.408601 40.837001 24.573682 377.712002 1571.687180 0.339541 0.522385
4.198827 24.407361 29.386339 49.506105 602.799809 0.336688 0.637718
20.736341 218.366726 47.521333 237.321946 2689.357812 0.332223 0.909395
31.324191 310.843176 335.038702 957.480013 2619.578219 0.327634 0.751084
12.034021 162.685313 107.143530 195.027456 626.122999 0.332016 1.000247
4.658390 178.290368 136.560368 71.810484 2408.557773 0.330394 0.963080
9.954860 125.251129 70.286540 505.618652 448.322900 0.323148 0.691893
0.903837 29.444843 67.363010 210.069357 816.188782 0.306595 0.518052
9.517663 51.703248 59.979328 338.604631 1161.615294 0.300362 0.675980
4.663631 79.145216 92.789911 273.862952 1126.521843 0.293995 0.510953
2.796850 20.399580 30.064958 141.029005 1206.815499 0.286451 0.507656
22.796940 137.259299 139.416145 570.453620 681.150197 0.280662 0.819996
14.850355 239.545815 62.070371 651.937328 2301.920904 0.271366 0.871739
27.481668 133.853529 36.444851 568.690363 865.129469 0.236787 1.066745
29.458505 201.843951 44.830039 138.042588 587.940085 0.224383 1.083538
7.428850 101.314215 116.841610 219.185110 1004.700379 0.227856 0.778238
0.585790 41.332101 14.770524 142.627867 2837.416127 0.211708 0.547362
2.692449 94.455085 102.924360 725.041364 342.867542 0.207732 0.723963
7.447882 131.247545 142.656302 121.719819 966.696024 0.211606 0.610443
0.916928 32.262887 50.594992 376.691267 846.544700 0.212677 0.492737
8.091129 144.945321 120.586160 258.799450 849.030210 0.213175 0.543883
1.172870 49.034746 80.879171 218.563093 353.724620 0.232268 0.624173
2.085004 61.147452 23.947246 415.062486 781.340719 0.253647 0.609573
1.945955 39.384967 104.005558 175.117611 372.908005 0.244701 0.711059
12.171473 126.813624 86.711536 79.992855 1264.053911 0.273438 0.693990
24.031229 76.050127 25.930065 383.257310 3786.013810 0.286765 0.692819
13.002580 122.589692 63.877273 327.828271 1417.279982 0.283827 0.927572
5.342130 239.158722 38.687215 126.987801 907.446742 0.286091 0.916683
1.847744 187.419991 44.037167 145.981453 281.530859 0.286924 1.067980
13.731411 147.706029 121.325338 264.541604 1900.520542 0.284784 0.780750
5.076675 190.546694 63.407369 114.681074 1998.961410 0.290461 0.906156
24.147245 140.362291 67.113626 93.407422 507.715245 0.293222 1.074576
19.885976 255.447973 154.634822 129.844685 1158.760759 0.325678 1.003965
6.662316 81.225686 37.544965 298.303887 2536.745710 0.326692 0.688195
1.931829 111.983674 58.370933 320.777614 1320.478194 0.338708 0.642301
32.308083 200.687070 84.282509 276.937348 1523.655212 0.322181 0.911136
0.665321 182.784402 47.943163 82.852551 1136.130772 0.327213 0.849410
15.183165 242.491106 74.496961 66.799576 6133.594307 0.330621 0.730926
12.062240 139.105850 44.693655 350.657208 280.808540 0.321729 1.063373
3.373693 113.789229 86.082222 357.737629 2013.888262 0.323796 0.754556
5.335375 49.673910 119.315730 362.104719 852.442778 0.293307 0.484654
0.422881 59.603820 51.593360 344.598745 1876.732751 0.304544 0.398320
8.840092 77.024841 47.619539 309.010459 489.790209 0.320470 0.735919
8.441755 81.775486 100.339836 335.845738 1018.014905 0.313554 0.673562
10.861851 125.410764 86.771628 665.553443 846.271285 0.317163 0.598149
1.369623 48.565647 48.782742 401.118481 8851.773432 0.318205 0.266865
1.630688 18.540524 28.100065 82.644214 951.293933 0.289168 0.299040
0.236291 52.587870 83.370321 328.700397 453.368112 0.287632 0.254038
7.079506 133.049075 86.052285 167.085438 1488.156845 0.289941 0.091886
6.247018 70.264968 96.126438 123.854890 2490.025968 0.271047 0.456490
0.161506 22.703136 48.565695 472.242669 1678.781388 0.271627 0.403987
1.444323 19.690221 17.864558 291.205898 422.525623 0.244593 0.537941
2.037884 47.727591 138.551800 363.813892 2528.653452 0.246116 0.401413
5.516880 116.486540 96.868966 282.054219 990.156227 0.237566 0.611535
9.553989 229.479322 56.743098 259.384535 837.534773 0.242351 0.864872
2.755272 140.885456 71.189504 59.138161 700.328003 0.251530 0.807929
8.022882 63.405055 38.694847 209.505807 1000.804435 0.240416 0.573355
13.893961 91.578249 132.251258 386.700746 818.540107 0.241601 0.656418
6.090882 91.647559 112.186787 82.152466 2051.889933 0.248170 0.520788
4.698567 117.849193 112.891954 514.422659 1977.074573 0.248343 0.704757
2.924965 71.027775 123.258438 502.421427 4160.524762 0.231783 0.504815
2.480215 30.100352 44.904283 320.311108 1383.154302 0.232012 0.480778
2.542941 29.239001 32.287946 129.772717 1882.276942 0.233748 0.587335
5.036219 61.900479 57.170693 666.936969 723.662801 0.235233 0.628039
4.129907 91.084166 72.741627 549.474182 544.295595 0.241286 0.623507
16.758863 159.843625 50.704274 282.186062 2859.730509 0.241104 0.830142
15.565733 213.858823 103.956272 199.563107 2335.931545 0.240555 0.594342
1.261915 44.146247 42.744845 353.248406 398.135920 0.242339 0.532327
4.813770 30.170247 66.191027 330.255178 328.152132 0.238275 0.630922
1.766078 18.464084 25.356997 192.966679 691.350787 0.233595 0.532211
1.061479 23.517493 60.700167 704.119695 2041.585021 0.232430 0.355575
0.396868 18.958776 13.038328 81.388253 320.861347 0.232239 0.438051
2.146172 49.142018 37.056917 253.704892 4999.710788 0.222675 0.307270
0.599703 71.253353 56.496251 334.074869 1530.891633 0.221737 0.380490
0.237957 29.390019 88.632919 210.810013 349.258637 0.218241 0.320537
0.564440 56.388921 94.979457 155.883453 710.749832 0.224128 0.282561
1.810909 52.401248 25.205665 295.035959 3705.752406 0.249961 0.309004
1.065093 65.878476 47.167544 172.384444 272.933056 0.249954 0.435404
0.664176 23.731441 53.990685 85.808671 1088.348588 0.272466 0.461801
2.300905 76.979052 28.333130 203.448524 2162.464635 0.260902 0.572725
1.625553 50.938696 45.299961 95.421453 903.840835 0.248000 0.443925
1.787666 37.022009 68.448819 218.870144 153.640941 0.236920 0.424165
1.317246 58.819917 25.390961 185.111167 455.027233 0.233835 0.578747
7.038607 61.504959 75.770063 214.188396 1354.853436 0.228689 0.746355
5.122982 65.375790 43.347270 258.604350 355.058691 0.221145 0.696862
2.565843 88.066141 70.118453 305.795685 1140.773057 0.206227 0.577406
7.109128 107.961868 34.803109 120.532777 2123.262535 0.204195 0.636690
13.107437 117.578062 85.803970 147.709271 653.915975 0.198043 0.632054
3.453614 37.756462 53.189326 620.912214 742.551109 0.197139 0.523135
1.792348 56.179525 86.982224 352.404687 3217.405739 0.188915 0.383998
2.166018 57.310886 63.456276 453.619632 3462.879225 0.185487 0.390018
0.459657 27.755531 30.530389 74.817466 510.541448 0.170004 0.522965
3.338967 147.930669 95.454930 251.610188 830.259237 0.166982 0.452466
0.506432 37.489098 71.359320 187.448703 804.709541 0.162419 0.523652
19.627318 113.934997 37.631269 179.834206 2703.372703 0.157079 0.477215
1.744914 48.275361 52.127624 146.876433 856.460277 0.152428 0.656160
5.916757 120.123461 84.720066 421.895254 1009.690338 0.147180 0.702995
1.180808 87.830327 36.606330 203.119841 3277.754533 0.142398 0.699972
14.618292 184.272210 139.115238 203.431640 723.135865 0.131001 0.494396
1.133427 26.884392 9.115546 248.408883 536.168317 0.124966 0.514032
9.921318 136.460911 87.540666 123.768718 2475.631138 0.118798 0.774986
6.250220 99.318197 77.147368 203.106475 2610.436819 0.109443 0.643672
1.495392 42.646356 39.205659 422.552647 1727.013899 0.098551 0.396447
6.522259 105.145219 93.654588 283.613350 549.871762 0.097204 0.373597
1.722408 21.764809 12.467710 256.367249 565.139911 0.127298 0.468456
1.290849 37.430262 50.313534 143.880145 448.933714 0.137230 0.582206
3.279586 31.224102 67.907388 662.142684 675.032683 0.116645 0.403900
0.214415 48.293013 64.869904 126.672438 1177.829534 0.145117 0.399589
8.375915 38.611274 17.523292 174.181343 719.202559 0.186514 0.502175
6.533582 139.083886 54.858209 382.445311 1195.792850 0.187176 0.687299
1.154562 63.662790 64.693214 413.123282 2245.944790 0.165048 0.581728
1.299543 30.100862 75.338019 297.514745 934.661747 0.134971 0.461243
0.473140 31.154362 72.387755 115.766610 1543.850381 0.138686 0.424356
1.783676 107.308679 79.744937 696.603779 917.644875 0.140301 0.388520
10.573802 170.803248 86.872801 184.072142 1404.871083 0.146960 0.568563
4.077054 39.848133 40.787520 542.591550 1148.782958 0.157501 0.443796
0.478735 23.144380 17.664430 210.523193 340.741528 0.166130 0.551771
4.302714 54.755020 16.481684 142.160066 1008.049012 0.169916 0.606810
2.474856 54.744495 36.292545 68.742024 1016.274859 0.182038 0.483730
2.212988 22.367283 35.632393 160.233533 623.712305 0.150743 0.451465
1.414950 28.832921 64.722734 199.432143 1592.377079 0.162054 0.365461
1.688371 21.911592 8.948926 258.882735 1238.479416 0.157242 0.428617
1.748597 40.964222 33.070971 93.962460 338.094099 0.156897 0.488820
0.874800 29.022346 35.522773 149.053544 1876.789154 0.160374 0.323668
1.287590 130.915585 53.338946 71.390885 3145.757718 0.152160 0.530335
0.612741 19.646721 59.733371 397.147810 3745.548582 0.136570 0.335937
37.920733 172.422306 85.586028 168.809823 879.191227 0.150424 0.447330
0.673235 30.709089 55.146192 333.189012 1353.478122 0.154028 0.491600
1.762461 36.441809 29.091324 74.453090 363.766319 0.156819 0.482509
2.382721 23.492966 57.924495 390.708166 1192.583932 0.169764 0.470927
1.196798 17.117238 206.732465 408.893003 1247.778358 0.184648 0.359929
1.581239 43.802476 124.205727 215.017271 1440.695638 0.196458 0.454915
5.516260 34.905986 94.504237 346.173544 653.026472 0.199405 0.360636
0.658839 55.993601 45.789268 142.189963 757.571592 0.207042 0.501367
28.344056 220.480307 367.519535 651.049049 7861.284238 0.187225 0.414680
42.322110 208.064571 181.260231 187.497540 1871.590131 0.199441 0.892061
59.700537 363.970776 118.633145 554.616914 2896.577917 0.173874 0.826424
5.440844 307.150517 166.697401 203.555055 2701.061032 0.191731 0.706532
3.370051 127.989879 51.484872 92.767766 596.405923 0.202824 0.995632
6.392614 51.488997 39.556904 163.483318 1077.440143 0.218568 0.599548
1.737548 43.691155 70.981208 192.790937 2058.324766 0.190421 0.706791
7.377074 111.832132 26.247809 376.589576 1439.061655 0.168403 0.731369
2.975176 96.419634 107.469840 1348.576648 1937.329550 0.174695 0.666440
16.272410 88.498005 94.479869 22.150057 1179.700255 0.175136 0.895508
33.845562 298.695500 30.416007 210.777074 5438.701380 0.186022 0.576044
0.591258 54.506308 44.040363 203.478387 2255.158504 0.197368 0.686020
9.215743 132.480820 41.072084 301.233564 2206.251515 0.201095 0.627925
1.249668 50.665724 89.734485 63.698517 346.074532 0.206886 0.796400
2.564001 24.779378 24.091725 140.522851 386.477434 0.219881 0.658436
11.732537 68.138933 37.260832 39.693090 1081.846059 0.229409 0.632597
6.772462 95.116232 31.268071 374.955233 6205.552571 0.194167 0.576729
9.951781 132.427394 70.508017 165.156553 2599.432581 0.204093 0.553755
16.945223 151.741844 134.656991 269.492215 2069.289438 0.218432 0.923866
4.940533 65.310973 30.676782 106.995608 797.324268 0.226472 0.727039
0.311985 161.650529 115.014571 184.371399 798.768698 0.236076 0.574006
13.933250 187.236429 23.542680 142.650662 647.972143 0.254231 0.689313
4.239117 74.205407 130.799438 144.095402 1734.456583 0.270160 0.447295
1.744106 32.015508 10.300162 194.285482 732.591980 0.278108 0.643009
0.281124 19.905383 15.708581 55.779438 490.979579 0.287199 0.401432
0.228626 68.240978 10.394617 89.848952 1379.720154 0.298909 0.506118
2.534485 37.352890 67.870461 138.968491 1196.587089 0.316088 0.668811
40.625806 322.332453 80.618433 448.839410 16112.499900 0.326363 0.636104
4.112463 131.026347 133.244816 266.816823 1150.484302 0.334249 0.713511
5.995997 67.437070 34.021275 145.952025 1029.310674 0.337961 0.884082
2.407330 40.397627 64.216482 129.184607 697.484843 0.283844 0.578509
2.780134 31.085971 36.952919 324.904949 1674.025713 0.283537 0.541570
2.252968 69.448631 111.762881 142.330591 1506.113089 0.287243 0.556105
1.190720 49.203792 100.413253 103.469364 289.580691 0.260165 0.687256
1.068541 59.524658 109.187390 221.714246 888.250594 0.256956 0.573987
2.235643 51.890517 70.638069 339.883326 746.625392 0.255281 0.651657
3.722805 146.505506 119.199579 242.432674 2693.152204 0.239885 0.635943
4.042646 63.792146 96.213387 224.206591 2670.653467 0.235226 0.660382
5.609066 121.640141 50.412254 75.449067 975.094675 0.228695 0.740960
2.380230 133.407614 79.626139 542.477754 3081.374595 0.257228 0.455616
8.934264 138.632305 121.650176 353.058525 1061.421581 0.263079 0.636399
9.110033 171.268968 116.085134 43.784625 10155.004130 0.302262 0.471763
17.081903 213.431481 36.663358 63.386512 546.088490 0.329496 1.153855
19.099940 194.701659 122.402115 487.192803 1127.934177 0.328410 1.146004
11.330354 74.289997 168.173848 318.237746 1024.370065 0.305281 0.651000
3.211005 39.395125 55.001461 166.061086 714.296963 0.278466 0.542985
2.184444 148.569463 143.587374 654.471505 1562.409711 0.263650 0.595269
6.530369 257.502557 106.091580 221.100615 1385.604930 0.239711 0.914486
30.331874 107.498975 75.038183 140.827052 378.176369 0.251563 1.023858
20.707615 261.462552 107.576637 264.091090 879.516637 0.259759 0.871939
0.929491 32.988603 88.550727 212.684915 1190.879300 0.294762 0.503924
20.546144 286.298493 125.951735 57.539086 6207.952333 0.274562 0.688787
11.297964 224.730586 51.756672 93.696712 946.653547 0.241860 1.112041
15.082608 271.364654 167.356792 667.510700 550.856611 0.251665 0.910892
15.451707 184.026386 59.643235 122.657948 879.185638 0.261490 0.958245
10.826890 220.713099 73.234975 207.781243 1288.814419 0.293949 1.160535
32.764275 394.146008 126.510774 243.273201 6208.932049 0.267420 0.796562
34.105693 145.458569 97.277664 142.718036 125.867479 0.278637 1.075774
25.689039 202.590505 54.982645 243.920977 575.179570 0.285471 1.201910
22.737605 171.156694 222.022226 531.255523 2677.022583 0.318451 0.771416
16.981973 137.339181 231.799049 85.263966 2350.420407 0.326023 0.843269
14.424545 248.222227 52.175473 95.330938 1345.622026 0.332212 1.102057
15.829445 220.031252 36.603145 147.788692 851.230549 0.336548 1.054159
7.876126 150.822966 88.057518 530.153055 1079.445798 0.342372 0.893232
17.612546 218.749126 57.856529 157.168033 358.381596 0.351176 1.153918
11.633349 134.153931 41.889468 273.898461 547.127026 0.361699 1.147832
27.380439 133.193667 54.022467 190.629153 558.137155 0.396857 1.160252
16.006619 326.831954 42.022514 398.231382 2408.488839 0.409048 0.800236
43.461775 320.283467 31.066056 486.761434 3378.259694 0.411731 0.830238
11.937091 249.302576 167.862871 538.985046 1349.300684 0.415544 0.852491
5.818462 283.741295 32.378199 85.031618 1288.613911 0.405578 1.167792
6.149798 152.486824 93.734054 95.321929 298.819636 0.403563 1.034925
11.556678 91.183421 94.763869 195.437628 1107.234324 0.405354 0.912393
17.556356 230.678403 71.509254 212.531979 1907.158175 0.407085 0.800961
5.244828 161.812899 57.742099 192.605523 1990.352695 0.408756 0.988008
9.881848 183.953164 89.946278 252.565202 431.109014 0.410365 1.127618
9.100074 182.168358 171.914738 168.169765 673.852088 0.411913 1.034575
19.436297 271.611329 139.797133 701.128966 2282.832922 0.413398 0.916943
8.782453 146.093128 33.905634 206.656799 3124.715077 0.414820 0.862517
12.396859 277.866292 129.927767 323.529339 2938.227663 0.416177 0.906772
10.308408 160.199444 36.466347 116.604807 736.518838 0.417470 0.875285
7.487845 120.550766 35.467671 274.018298 407.318268 0.418696 0.833302
2.164290 179.219248 26.118267 59.556898 733.973434 0.419856 0.749154
1.866897 73.335380 122.713047 178.784193 672.240544 0.420949 0.669379
4.284256 121.320072 39.606322 156.234926 987.387406 0.421975 0.752126
3.598336 160.414683 46.355770 512.786469 1201.935619 0.422931 0.712575
4.112186 149.412958 36.468597 304.543887 117.602487 0.423819 0.951869
15.149924 181.894984 57.878826 520.678239 1463.481095 0.424636 0.912617
2.341520 71.842938 28.705379 304.191299 265.206300 0.425384 0.827303
50.868964 241.091816 92.241839 305.079216 1418.459455 0.426060 0.891815
8.455306 361.577129 57.019818 224.261675 497.310346 0.426665 1.193886
8.049581 256.669051 64.371117 47.300392 84.468277 0.427198 1.184028
14.723088 261.038016 56.472133 250.406291 1891.475501 0.427658 0.927792
69.259257 293.779985 77.634296 331.129105 1237.150930 0.428045 0.955486
3.879489 148.543035 115.772174 239.460868 3028.849547 0.428359 0.701681
11.958501 137.462611 63.808821 90.481926 470.700405 0.428598 0.655619
10.423161 126.353722 52.494985 68.555300 522.470004 0.428763 0.802507
8.281369 127.900617 73.554390 565.788775 426.302334 0.428854 0.945681
2.494813 179.724461 58.261441 111.857451 2353.001097 0.428869 0.734816
57.120033 217.388052 46.548485 201.282524 665.267736 0.428808 0.990520
24.365929 261.485563 142.646275 359.329934 5766.229437 0.428671 0.722074
19.377455 215.312348 112.854984 222.710851 277.254589 0.428459 1.270745
36.572005 174.908111 23.131733 258.378354 2453.301128 0.428169 0.854735
16.858645 175.419907 163.811989 438.465662 721.675190 0.427803 0.990693
26.343398 296.595955 193.529351 386.858509 821.035541 0.427359 1.172303
15.144918 170.150147 134.056836 297.540582 2217.776713 0.426838 0.868107
7.153020 347.015119 77.001092 187.762866 1653.828939 0.426240 0.922352
12.844579 267.097704 46.908181 94.228044 1112.649783 0.425564 0.974199
2.139237 132.557975 108.015197 303.086703 2929.061144 0.424809 0.585963
13.672209 238.258384 184.051736 562.150056 2448.156218 0.423977 0.916055
30.057270 184.290334 75.529734 108.165291 553.320358 0.423067 1.208507
25.953739 264.397717 38.187968 369.274054 1556.686652 0.422079 0.935405
18.399107 292.330659 131.499387 254.332054 334.796789 0.421012 1.145218
8.663945 455.160526 192.044432 830.078069 3751.068369 0.419867 1.017271
12.775598 276.813440 155.615474 374.274851 1166.271557 0.418643 0.901052
1.632018 238.175395 109.681145 282.744734 1004.745108 0.417342 0.792928
15.371506 296.280116 155.848015 483.586118 5456.253696 0.415962 0.562547
38.159248 236.804989 193.713580 446.651086 10005.277920 0.414504 0.431173
66.418660 262.978565 130.797326 478.068135 2190.526057 0.412968 0.857413
13.586644 111.169776 80.991716 368.781620 788.317737 0.411354 0.760521
37.273311 404.341556 117.002584 422.813573 877.294367 0.409662 0.819420
8.257748 190.870638 143.343308 1547.280547 5161.977647 0.407893 0.648701
37.437221 166.621171 40.110877 144.664108 8472.236858 0.406046 0.356512
2.843227 51.253067 73.108604 81.990445 329.024171 0.404122 0.656607
10.109877 109.092528 190.578474 304.989278 594.979849 0.402122 0.659075
2.523533 27.833467 118.542042 62.448197 1132.777835 0.400045 0.599285
2.962927 70.920575 58.762669 436.809968 1460.256939 0.397891 0.537655
3.489297 259.091800 64.210301 88.879769 6375.663850 0.395662 0.596698
2.433986 311.822402 168.986395 45.818708 462.205492 0.393358 1.145500
53.629767 200.938669 59.535550 176.389016 489.197531 0.390978 0.931786
19.553587 181.332535 58.073755 38.175884 575.143414 0.388524 0.980890
11.819565 156.906901 170.207125 245.857023 570.382388 0.385996 0.821320
6.366255 217.296335 53.599341 138.128040 599.370801 0.383395 0.888719
6.051719 47.762234 41.499578 39.834927 215.581690 0.380720 0.924164
15.976555 160.867680 160.378948 357.636235 787.172488 0.377973 0.879512
18.381792 211.441898 111.260653 541.315132 3927.679564 0.375155 0.890411
9.545044 240.716365 47.389490 242.533366 396.574848 0.372265 0.981629
26.627491 208.204217 37.170487 128.578576 2334.406228 0.369304 0.796896
6.101521 96.744874 137.413846 534.192231 163.362029 0.366274 0.994088
12.143608 324.967157 55.302060 301.088386 2455.231310 0.363175 0.842946
27.756205 194.177107 229.968099 312.206769 923.703387 0.360008 0.808603
16.259897 191.483775 88.584249 276.991615 1169.256728 0.356773 0.700664
6.597958 175.978900 94.704121 183.384297 450.175294 0.353471 0.932219
17.846514 147.539040 204.515498 261.868564 1983.053373 0.350104 0.746532
12.121651 145.680895 92.758547 371.353442 1300.339613 0.346672 0.897491
3.215688 172.741948 51.818718 215.098314 258.716225 0.343176 0.948829
13.894383 241.585889 101.384195 144.903407 1672.857600 0.339618 0.837950
19.432273 183.439973 66.635413 829.795022 2155.533219 0.335997 0.729190
4.621524 108.025869 65.383375 57.865606 528.205393 0.332316 0.984234
7.222431 99.871631 18.490480 189.209819 442.279957 0.328574 0.888692
4.328305 93.411245 52.750585 209.570077 4472.481530 0.324775 0.571072
21.625328 150.331435 26.921942 159.578421 494.335323 0.320917 0.779835
0.955231 46.197891 47.821401 153.175151 301.581192 0.317004 0.424903
14.936818 101.737063 22.860531 435.814538 1089.856079 0.313035 0.450522
3.093350 52.203855 63.856524 662.995639 1665.081865 0.309013 0.497619
50.669345 343.836464 120.085375 289.255950 5371.797077 0.304938 0.728098
19.218504 410.160778 173.599199 248.024630 1074.609012 0.300812 1.032619
25.372534 404.698933 227.498647 556.352352 1502.141020 0.296636 0.766273
47.366611 262.850201 108.627210 328.249699 2203.305002 0.292412 1.017193
17.104602 304.139259 42.238638 109.303397 745.044503 0.288140 1.243987
17.213118 119.327989 55.079130 312.528247 1108.487779 0.283824 1.009423
4.142595 313.372160 118.792007 492.415415 543.133126 0.279464 1.145643
5.018981 140.821500 64.068247 503.728069 168.539003 0.275061 1.147322
21.061232 127.468585 136.017912 286.299654 418.690473 0.270617 1.007675
4.558553 177.473458 117.115261 93.885334 2783.494323 0.266135 0.864675
28.421348 171.824743 42.141948 105.976157 1947.954568 0.261615 0.748370
6.239897 92.581808 66.680196 50.126068 390.046592 0.257059 0.863501
10.203367 242.003291 100.506829 517.497882 1330.918414 0.252470 0.609111
9.038606 130.697461 101.037665 152.907566 1073.266029 0.247849 0.839119
18.521209 155.295495 142.775922 109.473961 273.184645 0.243197 0.915289
9.862261 185.068101 162.806506 458.467276 1355.045926 0.238517 0.527548
4.718561 210.557013 81.695349 121.898137 17241.866240 0.233810 0.502710
9.891845 188.499371 56.470500 110.164481 139.479290 0.229079 1.333445
10.097460 230.523658 46.217556 391.345529 912.308900 0.224326 0.959458
7.702507 61.119760 98.483824 320.062767 755.721556 0.219552 0.819995
4.972147 114.635784 82.224851 334.115270 543.900655 0.214760 0.872467
0.754017 265.767973 71.006981 285.483412 925.621802 0.209952 1.006903
4.186422 238.322673 211.224135 239.837110 890.329733 0.205130 0.879125
36.193427 181.751542 42.046497 116.021505 1550.054303 0.200296 1.193756
36.299618 249.519469 74.024928 218.775373 462.579521 0.195452 1.197792
8.035177 240.970828 111.011657 86.736121 1301.544397 0.190602 1.045082
34.046871 220.952573 65.877348 328.171424 550.712908 0.185746 1.056906
10.164220 186.248037 84.963056 172.094149 1081.504494 0.180889 1.151840
50.124770 153.277206 64.686489 294.710744 1806.211801 0.176031 1.055113
24.873425 259.870945 67.238816 164.858359 1134.274726 0.171176 1.110722
3.747480 357.971210 30.648240 240.773050 1736.322917 0.166325 0.906750
4.879506 47.566325 59.468832 191.421248 1018.042927 0.161483 0.682274
16.856739 143.452204 73.146517 149.547382 2216.919487 0.156650 0.890050
0.427467 96.426762 98.685480 158.508096 7112.778497 0.151831 0.475766
2.914302 84.671312 104.956264 972.577730 4947.692013 0.147027 0.428608
3.672987 132.126997 83.599906 452.052021 2208.716513 0.142242 0.667022
2.186381 33.185555 25.709276 79.967654 458.350330 0.137477 0.595123
18.918654 245.374087 18.821624 198.538637 1472.226233 0.132737 0.905949
38.904318 182.304811 104.950737 215.246034 3110.338703 0.128024 0.859906
1.426858 38.036039 21.549762 518.094567 711.469067 0.123340 0.442825
1.708619 60.063493 28.586423 354.002083 3811.223512 0.118690 0.378641
